id,platform,institution,title,url,class_type,description,rating,rating_max,num_reviews,difficulty,duration,skills,prereqs,cost_type
udacity-309,udacity,udacity,introduction to responsible ai with google cloud,https://www.udacity.com/course/introduction-to-responsible-ai-with-google-cloud--cd13067,course,this is an introductory-level microlearning course aimed at explaining what responsible ai is why it's important and how google implements responsible ai in their products. it also introduces google's 7 ai principles.,none,none,none, beginner,20 minutes,none,no experience required,free 
udacity-310,udacity,udacity,machine learning interview preparation,https://www.udacity.com/course/machine-learning-interview-prep--ud1001,course,sharpen your expertise in tackling complex data challenges and deep dive into real-world ml scenarios to articulate your solutions with confidence. elevate your candidacy and stand out in competitive ml interviews.,none,none,none,none,1 week,none,no experience required,free 
udacity-311,udacity,udacity,vr interview preparation,https://www.udacity.com/course/vr-interview-prep--ud251,course,get yourself ready for the immersive realm of vr job interviews. engage with real-world vr tasks and step into your next vr role with expertise and vision.,none,none,none,none,1 week,none,no experience required,free 
udacity-312,udacity,udacity,ios interview preparation,https://www.udacity.com/course/ios-interview-prep--ud240,course,prime yourself for success in the competitive world of ios development interviews. delve into hands-on challenges navigate key scenarios and articulate your app design philosophy with clarity. ace your ios interviews with prowess and precision.,none,none,none,none,1 week,none,no experience required,free 
udacity-313,udacity,udacity,full-stack interview preparation,https://www.udacity.com/course/full-stack-interview-prep--ud252,course,enroll in this course to get comprehensive insights into both front-end interview challenges. take the course and polish your behavioral responses with our expert-led simulations. secure your dream role with confidence and expertise.,none,none,none,none,1 week,none,no experience required,free 
udacity-314,udacity,udacity,front-end interview preparation,https://www.udacity.com/course/front-end-interview-prep--ud250,course,answer front-end behavioral and technical questions interview questions with confidence and poise.,none,none,none,none,1 week,none,no experience required,free 
udacity-315,udacity,udacity,android interview preparation,https://www.udacity.com/course/android-interview-prep--ud241,course,learn how to respond to common android and mobile development interview questions.,none,none,none,none,1 week,none,no experience required,free 
udacity-316,udacity,udacity,data science interview preparation,https://www.udacity.com/course/data-science-interview-prep--ud944,course,prepare for data science interview by practicing data analysis machine learning and data structure and algorithms questions.,none,none,none,none,1 week,none,no experience required,free 
udacity-317,udacity,udacity,product manager interview preparation course,https://www.udacity.com/course/product-manager-interview-preparation--ud034,course,ace your product manager interviews and prove your qualifications by understanding how to answer key strategic technical and practical product questions. watch experienced product managers go through mock strategy and technical interviews as well as share insights about the pm interview process.,none,none,none,none,1 week,none,no experience required,free 
udacity-318,udacity,udacity,self-reflection on your career pathway,https://www.udacity.com/course/self-reflection-on-your-career-pathway--cd13154,course,evolve your existing career trajectory or find your first career by examining industry options and discovering which one works best for you. unleash your potential to navigate the world of work with confidence and embark on a transformative journey of self-discovery and strategic career planning.,none,none,none,none,2 days,none,no experience required,free 
udacity-319,udacity,udacity,google meet,https://www.udacity.com/course/google-meet--cd12519,course,in this course we introduce you to google meet google’s video conference software included with google workspace. you learn how to create and manage video conference meetings using google meet. you explore different ways to open google meet and add people to a video conference. you also learn how to join meetings from different sources like calendar events or meeting links. we discuss how google meet can help you better communicate exchange ideas and share resources with your team wherever they are. you learn how to customize the google meet environment to fit your needs and how to effectively use chat messages during a video conference. you also explore different ways to share resources such as by using calendar invites or attachments.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-320,udacity,udacity,gmail,https://www.udacity.com/course/gmail--cd12513,course,gmail is google’s cloud-based email service that allows you to access your messages from any computer or device with just a web browser. in this course you’ll learn how to compose send and reply to messages. you will also explore some of the common actions that can be applied to a gmail message and learn how to organize your mail using gmail labels. you will explore some common gmail settings and features. for example you will learn how to manage your own personal contacts and groups customize your gmail inbox to suit your way of working and create your own email signatures and templates. google is famous for search. gmail also includes powerful search and filtering. you will explore gmail’s advanced search and learn how to filter messages automatically.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-321,udacity,udacity,google calendar,https://www.udacity.com/course/google-calendar--cd12514,course,with google calendar you can quickly schedule meetings and events and get reminders about upcoming activities so you always know what’s next. google calendar is designed for teams so it’s easy to share your schedule with others and create multiple calendars that you and your team can use together. in this course you’ll learn how to create and manage google calendar events. you will learn how to update an existing event delete and restore events and search your calendar. you will understand when to apply different event types such as reminders tasks and appointment slots. you will explore the google calendar settings that are available for you to customize google calendar to suit your way of working.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-322,udacity,udacity,google sheets - advanced topics,https://www.udacity.com/course/google-sheet-advanced-topics--cd12520,course,this course builds on some of the concepts covered in the earlier google sheets course. in this course you will learn how to apply and customize themes in google sheets and explore conditional formatting options. you will learn about some of google sheets’ advanced formulas and functions. you will explore how to create formulas using functions and you will also learn how to reference and validate your data in a google sheet. spreadsheets can hold millions of numbers formulas and text. making sense of all of that data can be difficult without a summary or visualization. this course explores the data visualization options in google sheets such as charts and pivot tables.,none,none,none, intermediate,2 hours,none,basic spreadsheet use,free 
udacity-323,udacity,udacity,google chat,https://www.udacity.com/course/google-chat--cd13081,course,in this course we introduce you to google chat google’s chat software included with google workspace. you will learn about messaging individuals and groups in google chat. you will also discover customization options collaboration features and how google chat integrates with other google workspace products. we will explore the use of spaces in google chat showing you how to create manage search and join them. additionally you will understand the distinctions between using a space and a group chat. you also explore google chat apps and learn how to search for and use apps within google chat.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-324,udacity,udacity,google drive,https://www.udacity.com/course/google-drive--cd12515,course,google drive is google’s cloud-based file storage service. google drive lets you keep all your work in one place view different file formats without the need for additional software and access your files from any device. in this course you will learn how to navigate your google drive. you will learn how to upload files and folders and how to work across file types. you will also learn how you can easily view arrange organize modify and remove files in google drive. google drive includes shared drives. you can use shared drives to store search and access files with a team. you will learn how to create a new shared drive add and manage members and manage the shared drive content.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-325,udacity,udacity,google docs,https://www.udacity.com/course/google-docs--cd12516,course,with google docs your documents are stored in the cloud and you can access them from any computer or device. you create and edit documents right in your web browser; no special software is required. even better multiple people can work at the same time you can see people’s changes as they make them and every change is saved automatically. in this course you will learn how to open google docs create and format a new document and apply a template to a new document. you will learn how to enhance your documents using a table of contents headers and footers tables drawings images and more.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-326,udacity,udacity,google sheets,https://www.udacity.com/course/google-sheets--cd12517,course,in this course we will introduce you to google sheets google’s cloud-based spreadsheet software included with google workspace. with google sheets you can create and edit spreadsheets directly in your web browser—no special software is required. multiple people can work simultaneously you can see people’s changes as they make them and every change is saved automatically. you will learn how to open google sheets create a blank spreadsheet and create a spreadsheet from a template. you will add import sort filter and format your data using google sheets and learn how to work across different file types.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-327,udacity,udacity,google slides,https://www.udacity.com/course/google-slides--cd12518,course,with google slides you can create and present professional presentations for sales projects training modules and much more. google slides presentations are stored safely in the cloud. you build presentations right in your web browser—no special software is required. even better multiple people can work on your slides at the same time you can see people’s changes as they make them and every change is automatically saved. you will learn how to open google slides create a blank presentation and create a presentation from a template. you will explore themes layout options and how to add and format content and speaker notes in your presentations.,none,none,none, beginner,2 hours,none,no experience required,free 
udacity-328,udacity,udacity,ux design for mobile developers,https://www.udacity.com/course/ux-design-for-mobile-developers--ud849,course,this is a design course made for developers. you'll learn ux design skills which will help you make 5-star mobile apps that your users will love.,none,none,none,none,10 hours,none,no experience required,free 
udacity-329,udacity,udacity,what is programming?,https://www.udacity.com/course/what-is-programming--ud994,course,uncover the basics of programming and explore the world of coding.,none,none,none,none,5 hours,none,no experience required,free 
udacity-330,udacity,udacity,product design,https://www.udacity.com/course/product-design--ud509,course,learn product validation ui/ux practices google’s design sprint and the process for setting and tracking actionable metrics.,none,none,none,none,16 hours,none,no experience required,free 
udacity-331,udacity,udacity,introduction to digital project management,https://www.udacity.com/course/introduction-to-digital-project-management--ud043,course,learn the basics of digital project management that will set you up for a high-paying career.,none,none,none,none,2 hours,none,no experience required,free 
udacity-332,udacity,udacity,cloud native foundations course,https://www.udacity.com/course/cloud-native-fundamentals--ud064,course,learn how to structure package and release an application to a kubernetes cluster while using an automated ci/cd pipeline.,none,none,none,none,14 hours,none,no experience required,free 
udacity-333,udacity,udacity,secure and private ai,https://www.udacity.com/course/secure-and-private-ai--ud185,course,learn three cutting-edge technologies for privacy-preserving ai: federated learning differential privacy and encrypted computation.,none,none,none,none,12 hours,none,no experience required,free 
udacity-334,udacity,udacity,operationalizing cloud security with deepfence threatmapper,https://www.udacity.com/course/operationalizing-cloud-security-with-deepfence-threatmapper--cd12926,course,this lesson focuses on operationalizing enterprise-grade cloud security programs with deepfence threatmapper. the demonstrations in the lesson showcase the core functionality of threatmapper across a kubernetes cluster in the sandbox environment. the lesson describes how a modern cloud security engineering team can use threatmapper to run cloud security engineering and operations end-to-end. the lesson introduces concepts like compliance posture scanning registry scanning vulnerability scanning secret and local compliance scanning and secrets scanning.,none,none,none, advanced,2 hours,kubernetes security,kubernetes,free 
udacity-335,udacity,udacity,swift for developers,https://www.udacity.com/course/swift-for-developers--ud1025,course,this course offers a quick practical introduction to swift basics including types variables constants and functions. it combines syntax exercises with hands-on ios development in xcode.,none,none,none,none,3 hours,none,no experience required,free 
udacity-336,udacity,udacity,encoder-decoder architecture with google cloud,https://www.udacity.com/course/encoder-decoder-architecture-google-cloud--cd12988,course,this course gives you a synopsis of the encoder-decoder architecture which is a powerful and prevalent machine learning architecture for sequence-to-sequence tasks such as machine translation text summarization and question answering. you learn about the main components of the encoder-decoder architecture and how to train and serve these models. in the corresponding lab walkthrough you’ll code in tensorflow a simple implementation of the encoder-decoder architecture for poetry generation from the beginning.,none,none,none, intermediate,1 hour,keras -  encoder decoder architecture,intermediate python -  tensorflow,free 
udacity-337,udacity,udacity,create image captioning models with google cloud,https://www.udacity.com/course/create-image-captioning-models-google-cloud--cd12986,course,this course teaches you how to create an image captioning model by using deep learning. you learn about the different components of an image captioning model such as the encoder and decoder and how to train and evaluate your model. by the end of this course you will be able to create your own image captioning models and use them to generate captions for images.,none,none,none, intermediate,1 hour,image caption generation,intermediate python- basic machine learning- computer vision proficiency- nlp proficiency,free 
udacity-338,udacity,udacity,kotlin bootcamp for programmers,https://www.udacity.com/course/kotlin-bootcamp-for-programmers--ud9011,course,none,none,none,none,none,8 hours,none,no experience required,free 
udacity-339,udacity,udacity,introduction to image generation with google cloud,https://www.udacity.com/course/introduction-image-generation-google-cloud--cd12982,course,this course introduces diffusion models a family of machine learning models that recently showed promise in the image generation space. diffusion models draw inspiration from physics specifically thermodynamics. within the last few years diffusion models became popular in both research and industry. diffusion models underpin many state-of-the-art image generation models and tools on google cloud. this course introduces you to the theory behind diffusion models and how to train and deploy them on vertex ai.,none,none,none, intermediate,1 hour,diffusion models -  image generation,intermediate python -  basic machine learning -  convolutional neural networks,free 
udacity-340,udacity,udacity,introduction to generative ai with google cloud,https://www.udacity.com/course/introduction-generative-ai-google-cloud--cd12957,course,this is an introductory level microlearning course aimed at explaining what generative ai is how it is used and how it differs from traditional machine learning methods. it also covers google tools to help you develop your own gen ai apps.,none,none,none, beginner,45 minutes,generative ai fluency,no experience required,free 
udacity-341,udacity,udacity,transformer models and bert model with google cloud,https://www.udacity.com/course/transformer-models-bert-model-google-cloud--cd12969,course,this course introduces you to the transformer architecture and the bidirectional encoder representations from transformers (bert) model. you learn about the main components of the transformer architecture such as the self-attention mechanism and how it is used to build the bert model. you also learn about the different tasks that bert can be used for such as text classification question answering and natural language inference.,none,none,none, beginner,45 minutes,transformer neural networks -  nlp transformers -  bert,machine learning model implementation- tensorflow- machine learning frameworks in python- intermediate python- attention mechanisms- pytorch,free 
udacity-342,udacity,udacity,attention mechanism with google cloud,https://www.udacity.com/course/attention-mechanism-google-cloud--cd12963,course,this course will introduce you to the attention mechanism a powerful technique that allows neural networks to focus on specific parts of an input sequence. you will learn how attention works and how it can be used to improve the performance of a variety of machine learning tasks including machine translation text summarization and question answering.,none,none,none, beginner,45 minutes,attention mechanisms,nlp proficiency- computer vision proficiency- intermediate python- basic machine learning,free 
udacity-343,udacity,udacity,introduction to large language models with google cloud,https://www.udacity.com/course/introduction-large-language-models-google-cloud--cd12959,course,this is an introductory level microlearning course that explores what large language models (llm) are the use cases where they can be utilized and how you can use prompt tuning to enhance llm performance. it also covers google tools to help you develop your own gen ai apps.,none,none,none, beginner,45 minutes,large language models,no experience required,free 
udacity-344,udacity,udacity,oracle cloud infrastructure architect associate,https://www.udacity.com/course/oracle-cloud-infrastructure-architect-associate--cd12503,course,develop key insights into key concepts and features of oracle cloud infrastructure (oci). identify how the oci's global distribution of infrastructure components can assist your enterprise.,none,none,none,intermediate,none,none,no experience required,free 
udacity-345,udacity,udacity,oracle cloud infrastructure architect professional,https://www.udacity.com/course/oracle-cloud-infrastructure-architect-professional--cd12504,course,this course will help you gain strong knowledge through hands-on experience with architecting infrastructure using oracle cloud infrastructure services.,none,none,none,advanced,none,none,no experience required,free 
udacity-346,udacity,udacity,oracle cloud infrastructure operations professional,https://www.udacity.com/course/oracle-cloud-infrastructure-operations-professional--cd12506,course,this course is going to walk you through some of the day-to-day operational activities that you might find yourself managing in the oracle cloud infrastructure ecosystem.,none,none,none,beginner,none,none,no experience required,free 
udacity-347,udacity,udacity,oracle cloud infrastructure foundations,https://www.udacity.com/course/oracle-cloud-infrastructure-foundations--cd12505,course,this course helps you develop a strong foundation in cloud computing core concepts and features of oracle cloud infrastructure (oci).,none,none,none,beginner,none,none,no experience required,free 
udacity-348,udacity,udacity,oracle autonomous database administration,https://www.udacity.com/course/oracle-autonomous-database-administration--cd12502,course,dive into the fundamentals of autonomous databases. explore the process of planning implementing and deploying an oracle autonomous database the first and only autonomous database service in the cloud.,none,none,none,beginner,none,none,no experience required,free 
udacity-349,udacity,udacity,introduction to machine learning with azure,https://www.udacity.com/course/introduction-to-machine-learning-using-microsoft-azure--ud00333,course,gain a high-level introduction to the field of machine learning and prepare to use azure machine learning studio to train machine learning models. plus learn how to perform a variety of tasks on azure machine learning labs — from data import transformation and management to training validating and evaluating models. access to the azure machine learning labs will close after a predetermined number of students have completed the course.,none,none,none,none,22 hours,none,no experience required,free 
udacity-350,udacity,udacity,aws machine learning foundations,https://www.udacity.com/course/aws-machine-learning-foundations--ud065,course,learn what machine learning is and the steps involved in building and evaluating models. gain in demand skills needed at businesses working to solve challenges with ai. learn the fundamentals of advanced machine learning areas such as computer vision reinforcement learning and generative ai. get hands-on with machine learning using aws ai devices (i.e. aws deeplens aws deepracer and aws deepcomposer). learn how to prepare build train and deploy high-quality machine learning (ml) models quickly with amazon sagemaker and learn object-oriented programming best practices.,none,none,none,none,11 hours,ai fluency -  reinforcement learning applications -  model training -  deep autoregressive networks -  aws deeplens -  value-based reinforcement learning -  model-based reinforcement learning -  generative adversarial networks -  aws deepracer -  policy-based reinforcement learning -  model performance metrics -  computer vision fluency -  aws deepcomposer,no experience required,free 
udacity-351,udacity,udacity,google cloud digital leader training,https://www.udacity.com/course/google-cloud-digital-leader-training--ud301,course,the cloud digital leader training consists of a lesson series designed to give you foundational knowledge about cloud technology and data. this training also offers an overview of google cloud products and services that enable organizations’ digital transformation. this training will empower you and your team(s) to contribute to cloud-related business initiatives across your organization.,none,none,none,none,none,none,no experience required,free 
udacity-352,udacity,udacity,ai fundamentals,https://www.udacity.com/course/ai-fundamentals--ud099,course,this course is an entry point into the world of ai using microsoft's cloud-based solutions such as azure machine learning and azure cognitive services. you will have the chance to learn and experience firsthand how to train and deliver machine learning models and use azure cognitive services for typical ai workloads such as computer vision natural language processing and conversational ai.,none,none,none,none,16 hours,none,no experience required,free 
udacity-353,udacity,udacity,getting started with google workspace,https://www.udacity.com/course/getting-started-with-google-workspace--ud300,none,none,none,none,none,none,none,none,none,paid 
udacity-354,udacity,udacity,continuous integration and deployment,https://www.udacity.com/course/continuous-integration-and-deployment--ud1030,course,in this course you'll learn how to improve the mobile development process by using continuous integration and deployment.,none,none,none,none,4 days,none,no experience required,free 
udacity-355,udacity,udacity,mobile design patterns,https://www.udacity.com/course/ios-design-patterns--ud1029,course,gain mastery of design patterns for organizing and structuring code in your ios apps. for full access to this course (and much more!) enroll in our ios developer nanodegree program.,none,none,none,none,1 hour,none,no experience required,free 
udacity-356,udacity,udacity,wechat mini program development,https://www.udacity.com/course/wechat-mini-programs--ud667,course,none,none,none,none,none,1 day,none,no experience required,free 
udacity-357,udacity,udacity,edge ai fundamentals with openvino™,https://www.udacity.com/course/intel-edge-ai-fundamentals-with-openvino--ud132,course,learn the basics of ai at the edge leverage pre-trained models convert models with the model optimizer utilize the inference engine and learn some additional topics for edge applications.,none,none,none,none,12 hours,none,no experience required,free 
udacity-358,udacity,udacity,cyber-physical systems design & analysis,https://www.udacity.com/course/cyber-physical-systems-design-analysis--ud9876,course,none,none,none,none,none,none,none,no experience required,free 
udacity-359,udacity,udacity,firebase analytics: ios,https://www.udacity.com/course/firebase-analytics-ios--ud353,course,learn how to grow an app's user base using firebase analytics a free and unlimited analytics solution. you'll be able to learn who your users are and how they interact with your app.,none,none,none,none,4 hours,none,no experience required,free 
udacity-360,udacity,udacity,grand central dispatch (gcd),https://www.udacity.com/course/grand-central-dispatch-gcd--ud576,course,apple's grand central dispatch framework allows you to create asynchronous apps for ios ensuring a smooth user experience.,none,none,none,none,7 hours,none,no experience required,free 
udacity-361,udacity,udacity,aws deepracer course,https://www.udacity.com/course/aws-deepracer--ud014,course,none,none,none,none,none,9 hours,none,no experience required,free 
udacity-362,udacity,udacity,mobile design and usability for ios,https://www.udacity.com/course/mobile-design-and-usability-for-ios--ud1034,course,featuring facebook's experts in user research and product design this course walks you through the steps to design a new mobile product that puts users first.,none,none,none,none,2 hours,none,no experience required,free 
udacity-363,udacity,udacity,the mvc pattern in ruby,https://www.udacity.com/course/the-mvc-pattern-in-ruby--ud270,course,none,none,none,none,none,none,none,no experience required,free 
udacity-364,udacity,udacity,engagement & monetization | mobile games,https://www.udacity.com/course/engagement-monetization-mobile-games--ud407,course,you will learn the most effective monetization strategies for your game how to keep your players interested and engaged so that your game stands out in the app store.,none,none,none,none,18 hours,none,no experience required,free 
udacity-365,udacity,udacity,managing a remote workforce,https://www.udacity.com/course/managing-remote-teams-with-upwork--ud942,course,none,none,none,none,none,2 hours,none,no experience required,free 
udacity-366,udacity,udacity,dynamic web applications with sinatra,https://www.udacity.com/course/dynamic-web-applications-with-sinatra--ud268,course,none,none,none,none,none,none,none,no experience required,free 
udacity-367,udacity,udacity,server-side swift,https://www.udacity.com/course/server-side-swift--ud1031,course,learn how to utilize swift as a server-side language for building end-to-end applications. discover how swift can power a web server connect to data stores and power client-side applications.,none,none,none,none,13 hours,none,no experience required,free 
udacity-368,udacity,udacity,core ml: machine learning for ios,https://www.udacity.com/course/core-ml--ud1038,course,none,none,none,none,none,1 hour,none,no experience required,free 
udacity-369,udacity,udacity,passwordless login solutions for ios,https://www.udacity.com/course/passwordless-login-solutions-for-ios--ud1028,course,in this course you'll implement account kit and facebook login side by side in a sample app test our login flow on a series of common use cases and wrap things up with an introduction to facebook’s,none,none,none,none,5 hours,none,no experience required,free 
udacity-370,udacity,udacity,autolayout,https://www.udacity.com/course/auto-layout--ud1026,course,learn about autolayout and how to use stack views and constraints to create pixel-perfect uis.,none,none,none,none,2 hours,none,no experience required,free 
udacity-371,udacity,udacity,xcode debugging,https://www.udacity.com/course/xcode-debugging--ud774,course,in this course you'll learn standard methodologies for debugging software and how to use xcode's debugging tools to find and squash bugs.,none,none,none,none,8 hours,none,no experience required,free 
udacity-372,udacity,udacity,objective-c for swift developers,https://www.udacity.com/course/objective-c-for-swift-developers--ud1009,course,learn the distinguishing language features of objective-c. practice objective-c syntax by writing classes and writing and calling methods.,none,none,none,none,2 days,none,no experience required,free 
udacity-373,udacity,udacity,data structures & algorithms in swift,https://www.udacity.com/course/data-structures-and-algorithms-in-swift--ud1011,course,start off with a basic introduction to topics covered in this course and the overall content structure including an explanation of expected swift knowledge.,none,none,none,none,16 hours,none,no experience required,free 
udacity-374,udacity,udacity,eigenvectors and eigenvalues,https://www.udacity.com/course/eigenvectors-and-eigenvalues--ud104,course,learn how to calculate eigenvalues and eigenvectors and why they are important for ai applications.,none,none,none,none,40 minutes,none,no experience required,free 
udacity-375,udacity,udacity,firebase in a weekend (ios),https://www.udacity.com/course/firebase-in-a-weekend-by-google-ios--ud0351,course,this course will teach you when and why to choose firebase as a backend for your ios application.,none,none,none,none,10 hours,none,no experience required,free 
udacity-376,udacity,udacity,mobile design and usability for android,https://www.udacity.com/course/mobile-design-and-usability-for-android--ud358,course,featuring facebook's experts in user research and product design this course walks you through the steps to design a new mobile product that puts users first.,none,none,none,none,2 hours,none,no experience required,free 
udacity-377,udacity,udacity,deploying web applications with heroku,https://www.udacity.com/course/deploying-applications-with-heroku--ud272,course,none,none,none,none,none,none,none,no experience required,free 
udacity-378,udacity,udacity,cyber-physical systems security,https://www.udacity.com/course/cyber-physical-systems-security--ud279,course,none,none,none,none,none,none,none,no experience required,free 
udacity-379,udacity,udacity,deploying a hadoop cluster,https://www.udacity.com/course/deploying-a-hadoop-cluster--ud1000,course,deploy your own hadoop cluster to crunch some big data!,none,none,none,none,none,none,no experience required,free 
udacity-380,udacity,udacity,segmentation and clustering,https://www.udacity.com/course/segmentation-and-clustering--ud981,course,none,none,none,none,none,5 hours,none,no experience required,free 
udacity-381,udacity,udacity,ios persistence and core data,https://www.udacity.com/course/ios-persistence-and-core-data--ud325,course,persisting data is a core skill for any ios developer. learn how to store app data to your device using three common techniques: nsuserdefaults sandbox & core data.,none,none,none,none,12 hours,none,no experience required,free 
udacity-382,udacity,udacity,craft your cover letter,https://www.udacity.com/course/craft-your-cover-letter--ud244,course,none,none,none,none,none,1 hour,none,no experience required,free 
udacity-383,udacity,udacity,gt - refresher - advanced os,https://www.udacity.com/course/gt-refresher-advanced-os--ud098,course,this course covers the essential operating systems concepts students need in preparation for the rest of the gt "advanced operating systems" sequence.,none,none,none,none,none,none,no experience required,free 
udacity-384,udacity,udacity,cs 6340: software analysis & testing,https://www.udacity.com/course/software-analysis-testing--ud333,course,none,none,none,none,none,none,none,no experience required,free 
udacity-385,udacity,udacity,aws deepracer course,https://www.udacity.com/course/aws-deepracer--ud014,course,none,none,none,none,none,9 hours,none,no experience required,free 
udacity-386,udacity,udacity,mobile design and usability for ios,https://www.udacity.com/course/mobile-design-and-usability-for-ios--ud1034,course,featuring facebook's experts in user research and product design this course walks you through the steps to design a new mobile product that puts users first.,none,none,none,none,2 hours,none,no experience required,free 
udacity-387,udacity,udacity,the mvc pattern in ruby,https://www.udacity.com/course/the-mvc-pattern-in-ruby--ud270,course,none,none,none,none,none,none,none,no experience required,free 
udacity-388,udacity,udacity,engagement & monetization | mobile games,https://www.udacity.com/course/engagement-monetization-mobile-games--ud407,course,you will learn the most effective monetization strategies for your game how to keep your players interested and engaged so that your game stands out in the app store.,none,none,none,none,18 hours,none,no experience required,free 
udacity-389,udacity,udacity,managing a remote workforce,https://www.udacity.com/course/managing-remote-teams-with-upwork--ud942,course,none,none,none,none,none,2 hours,none,no experience required,free 
udacity-390,udacity,udacity,dynamic web applications with sinatra,https://www.udacity.com/course/dynamic-web-applications-with-sinatra--ud268,course,none,none,none,none,none,none,none,no experience required,free 
udacity-391,udacity,udacity,server-side swift,https://www.udacity.com/course/server-side-swift--ud1031,course,learn how to utilize swift as a server-side language for building end-to-end applications. discover how swift can power a web server connect to data stores and power client-side applications.,none,none,none,none,13 hours,none,no experience required,free 
udacity-392,udacity,udacity,core ml: machine learning for ios,https://www.udacity.com/course/core-ml--ud1038,course,none,none,none,none,none,1 hour,none,no experience required,free 
udacity-393,udacity,udacity,passwordless login solutions for ios,https://www.udacity.com/course/passwordless-login-solutions-for-ios--ud1028,course,in this course you'll implement account kit and facebook login side by side in a sample app test our login flow on a series of common use cases and wrap things up with an introduction to facebook’s,none,none,none,none,5 hours,none,no experience required,free 
udacity-394,udacity,udacity,autolayout,https://www.udacity.com/course/auto-layout--ud1026,course,learn about autolayout and how to use stack views and constraints to create pixel-perfect uis.,none,none,none,none,2 hours,none,no experience required,free 
udacity-395,udacity,udacity,xcode debugging,https://www.udacity.com/course/xcode-debugging--ud774,course,in this course you'll learn standard methodologies for debugging software and how to use xcode's debugging tools to find and squash bugs.,none,none,none,none,8 hours,none,no experience required,free 
udacity-396,udacity,udacity,objective-c for swift developers,https://www.udacity.com/course/objective-c-for-swift-developers--ud1009,course,learn the distinguishing language features of objective-c. practice objective-c syntax by writing classes and writing and calling methods.,none,none,none,none,2 days,none,no experience required,free 
udacity-397,udacity,udacity,data structures & algorithms in swift,https://www.udacity.com/course/data-structures-and-algorithms-in-swift--ud1011,course,start off with a basic introduction to topics covered in this course and the overall content structure including an explanation of expected swift knowledge.,none,none,none,none,16 hours,none,no experience required,free 
udacity-398,udacity,udacity,eigenvectors and eigenvalues,https://www.udacity.com/course/eigenvectors-and-eigenvalues--ud104,course,learn how to calculate eigenvalues and eigenvectors and why they are important for ai applications.,none,none,none,none,40 minutes,none,no experience required,free 
udacity-399,udacity,udacity,firebase in a weekend (ios),https://www.udacity.com/course/firebase-in-a-weekend-by-google-ios--ud0351,course,this course will teach you when and why to choose firebase as a backend for your ios application.,none,none,none,none,10 hours,none,no experience required,free 
udacity-400,udacity,udacity,mobile design and usability for android,https://www.udacity.com/course/mobile-design-and-usability-for-android--ud358,course,featuring facebook's experts in user research and product design this course walks you through the steps to design a new mobile product that puts users first.,none,none,none,none,2 hours,none,no experience required,free 
udacity-401,udacity,udacity,deploying web applications with heroku,https://www.udacity.com/course/deploying-applications-with-heroku--ud272,course,none,none,none,none,none,none,none,no experience required,free 
udacity-402,udacity,udacity,cyber-physical systems security,https://www.udacity.com/course/cyber-physical-systems-security--ud279,course,none,none,none,none,none,none,none,no experience required,free 
udacity-403,udacity,udacity,deploying a hadoop cluster,https://www.udacity.com/course/deploying-a-hadoop-cluster--ud1000,course,deploy your own hadoop cluster to crunch some big data!,none,none,none,none,none,none,no experience required,free 
udacity-404,udacity,udacity,segmentation and clustering,https://www.udacity.com/course/segmentation-and-clustering--ud981,course,none,none,none,none,none,5 hours,none,no experience required,free 
udacity-405,udacity,udacity,ios persistence and core data,https://www.udacity.com/course/ios-persistence-and-core-data--ud325,course,persisting data is a core skill for any ios developer. learn how to store app data to your device using three common techniques: nsuserdefaults sandbox & core data.,none,none,none,none,12 hours,none,no experience required,free 
udacity-406,udacity,udacity,craft your cover letter,https://www.udacity.com/course/craft-your-cover-letter--ud244,course,none,none,none,none,none,1 hour,none,no experience required,free 
udacity-407,udacity,udacity,gt - refresher - advanced os,https://www.udacity.com/course/gt-refresher-advanced-os--ud098,course,this course covers the essential operating systems concepts students need in preparation for the rest of the gt "advanced operating systems" sequence.,none,none,none,none,none,none,no experience required,free 
udacity-408,udacity,udacity,cs 6340: software analysis & testing,https://www.udacity.com/course/software-analysis-testing--ud333,course,none,none,none,none,none,none,none,no experience required,free 
udacity-409,udacity,udacity,classification models,https://www.udacity.com/course/classification-models--ud978,course,learn how to use classification models to predict non-numeric outcomes such as whether a customer will respond to a marketing campaign default on a loan or cancel a subscription.,none,none,none,none,5 hours,none,no experience required,free 
udacity-410,udacity,udacity,firebase analytics: android,https://www.udacity.com/course/firebase-analytics-android--ud354,course,learn how to grow an app's user base using firebase analytics a free and unlimited analytics solution. you'll be able to learn who your users are and how they interact with your app.,none,none,none,none,4 hours,none,no experience required,free 
udacity-411,udacity,udacity,asynchronous javascript requests,https://www.udacity.com/course/asynchronous-javascript-requests--ud109,course,this course covers everything you need to know to asynchronously request data in your web apps. you'll dive into async requests by using the xhr object jquery's .ajax method and the fetch api.,none,none,none,none,5 hours,none,no experience required,free 
udacity-412,udacity,udacity,introduction to graduate algorithms,https://www.udacity.com/course/introduction-to-graduate-algorithms--ud401,course,none,none,none,none,none,20 hours,none,no experience required,free 
